ID	Length	SRR7537187_sorted
ENSG00000226430.6	5499	56.0
ENSG00000259202.1	5999	95.0
ENSG00000256512.1	7499	413.0
ENSG00000211445.12	4999	3960.5
ENSG00000141759.15	4499	487.5
ENSG00000201778.1	6999	1092.5
ENSG00000151466.12	55499	6630.0
ENSG00000182578.13	3999	744.0
ENSG00000100079.7	9999	1417.0
ENSG00000011523.14	18499	5462.0
ENSG00000231201.1	19999	542.0
ENSG00000175203.15	4499	54.5
ENSG00000174939.11	4499	117.0
ENSG00000254317.1	7999	650.0
ENSG00000285926.1	13499	469.0
ENSG00000087152.15	4999	1343.5
ENSG00000139278.10	7999	955.0
ENSG00000284735.1	5499	592.5
ENSG00000226698.1	6999	449.0
ENSG00000262372.1	4499	107.0
ENSG00000282527.1	3999	419.0
ENSG00000213316.9	10999	7256.5
ENSG00000170619.10	5499	105.0
ENSG00000284791.1	10499	1711.0
ENSG00000279390.1	13499	1245.5
ENSG00000053438.11	4499	120.5
ENSG00000238482.1	32999	1423.5
ENSG00000277481.1	9999	3259.0
ENSG00000185619.18	11499	868.0
ENSG00000253710.4	3999	55.0
ENSG00000253645.1	69499	11921.5
ENSG00000184602.6	5999	572.0
ENSG00000162552.15	5999	86.0
ENSG00000267512.1	4499	771.5
ENSG00000207731.1	50015	2333.5
ENSG00000142606.16	3999	477.0
ENSG00000056736.10	8999	603.0
ENSG00000166405.15	5999	186.0
ENSG00000161682.14	7999	5190.0
ENSG00000212175.1	17999	775.5
ENSG00000196459.14	11999	2566.0
ENSG00000050344.9	13999	3795.0
ENSG00000130429.15	6999	1801.5
ENSG00000206731.1	7499	789.5
ENSG00000196387.9	5499	75.0
ENSG00000165275.10	6499	662.0
ENSG00000204514.10	8999	1151.0
ENSG00000078401.7	17499	2506.5
ENSG00000279386.1	5999	634.0
ENSG00000182584.5	3999	120.0
ENSG00000115415.18	81999	50865.0
ENSG00000285813.1	12499	1722.0
ENSG00000163795.14	6499	3049.5
ENSG00000244161.1	25499	7046.5
ENSG00000222460.1	21499	3848.5
ENSG00000268810.1	6999	316.5
ENSG00000104218.14	4499	592.0
ENSG00000149179.13	16499	2346.5
ENSG00000130584.11	3999	1346.5
ENSG00000143952.20	4999	1747.0
ENSG00000203325.3	22499	2496.5
ENSG00000187775.16	4499	258.5
ENSG00000105856.14	9499	743.0
ENSG00000134077.16	10499	471.0
ENSG00000275263.1	10999	1800.5
ENSG00000187860.10	8999	1552.0
ENSG00000151694.14	5999	887.5
ENSG00000261207.1	8499	2157.5
ENSG00000173113.6	3999	788.5
ENSG00000258504.2	4999	310.0
ENSG00000125107.18	4499	359.0
ENSG00000267257.1	11499	1798.0
ENSG00000200714.1	12999	1134.5
ENSG00000070182.21	21999	5213.0
ENSG00000186638.16	5499	988.0
ENSG00000116668.13	18499	5448.0
ENSG00000139797.7	4999	57.5
ENSG00000137274.13	3999	1246.5
ENSG00000131238.17	8999	10445.0
ENSG00000233098.9	19499	5159.0
ENSG00000283320.1	10499	696.5
ENSG00000284526.1	5999	1811.5
ENSG00000106991.13	12499	1558.5
ENSG00000164169.13	6499	1819.5
ENSG00000287916.1	14499	12190.0
ENSG00000205089.7	11499	5493.5
ENSG00000198832.10	9999	1114.5
ENSG00000183535.9	9499	287.0
ENSG00000241568.3	23499	19127.0
ENSG00000255317.1	5499	190.5
ENSG00000078814.15	10999	2737.0
ENSG00000100027.15	4999	454.5
ENSG00000100196.11	22999	20980.0
ENSG00000156150.9	6499	500.5
ENSG00000100216.6	6999	2882.0
ENSG00000103363.14	13999	1718.5
ENSG00000232153.3	19499	3470.5
ENSG00000171757.15	7499	353.5
ENSG00000171202.7	8999	2126.5
ENSG00000188107.14	9499	1768.0
ENSG00000258757.1	3999	3365.5
ENSG00000111252.10	7999	125.0
ENSG00000104728.16	7499	190.5
ENSG00000113758.13	9999	451.0
ENSG00000287562.1	7999	440.0
ENSG00000258044.1	7999	394.5
ENSG00000164406.7	22499	9488.0
ENSG00000168081.9	43499	12208.5
ENSG00000117133.11	7499	797.0
ENSG00000105664.11	14499	227.0
ENSG00000269843.1	4999	132.0
ENSG00000166793.12	6499	172.0
ENSG00000035681.9	4499	3132.5
ENSG00000250433.1	15499	226.0
ENSG00000165637.13	4499	287.0
ENSG00000270760.1	4499	1031.0
ENSG00000247473.2	5499	146.5
ENSG00000105329.9	9499	518.5
ENSG00000185633.10	5499	2978.0
ENSG00000100764.14	5499	90.0
ENSG00000054282.16	6499	1356.5
ENSG00000255038.1	4499	702.0
ENSG00000273179.1	4999	106.0
ENSG00000166313.19	4999	1618.0
ENSG00000006607.14	8499	4321.0
ENSG00000132386.11	3999	340.5
ENSG00000075975.16	4999	579.5
ENSG00000127824.14	3999	466.5
ENSG00000204618.8	3999	965.5
ENSG00000279852.1	3999	54.0
ENSG00000257913.2	16499	423.0
ENSG00000141527.18	3999	357.0
ENSG00000270641.1	23499	1876.5
ENSG00000091972.18	4999	251.5
ENSG00000067704.10	4499	1001.5
ENSG00000267724.1	6499	261.5
ENSG00000187838.17	4499	176.5
ENSG00000261641.2	9999	511.0
ENSG00000198569.9	3999	47.5
ENSG00000157045.9	6499	2393.5
ENSG00000095380.11	4999	541.0
ENSG00000260814.2	4999	605.0
ENSG00000279716.1	5499	668.5
ENSG00000230163.1	4999	835.0
ENSG00000166311.10	8999	1448.0
ENSG00000265490.1	4999	135.0
ENSG00000226312.7	24499	4640.5
ENSG00000285868.1	4499	689.0
ENSG00000162437.14	45999	49290.5
ENSG00000246859.3	17999	659.0
ENSG00000272911.1	13499	1871.5
ENSG00000108950.12	5499	9262.0
ENSG00000226742.4	3999	1105.5
ENSG00000259498.1	3999	24062.0
ENSG00000272004.1	3999	641.5
ENSG00000162520.14	7999	1573.0
ENSG00000137877.10	4499	68.5
ENSG00000075886.11	9999	1496.0
ENSG00000224032.7	4499	214.5
ENSG00000171217.5	8999	181.5
ENSG00000215187.11	69499	7173.0
ENSG00000091262.15	15999	1964.0
ENSG00000174871.11	3999	1278.5
ENSG00000255580.1	3999	59.0
ENSG00000163755.8	4999	2403.5
ENSG00000140157.14	7499	1860.0
ENSG00000115841.20	4499	649.5
ENSG00000241665.3	5999	208.0
ENSG00000132382.14	6999	7964.0
ENSG00000204052.4	3999	198.0
ENSG00000185507.21	11499	1726.0
ENSG00000255201.1	34568	6762.5
ENSG00000172795.16	5499	683.5
ENSG00000268764.1	23499	774.0
ENSG00000163516.13	3999	480.5
ENSG00000255114.1	4499	3755.0
ENSG00000064995.17	6999	1101.5
ENSG00000060237.17	5499	136.0
ENSG00000074855.11	4499	1069.0
ENSG00000226352.2	3999	82.0
ENSG00000153814.13	3999	1057.5
ENSG00000099889.14	16999	3032.5
ENSG00000270082.1	3999	438.0
ENSG00000172432.19	4499	440.0
ENSG00000259972.3	7999	1136.5
ENSG00000280400.1	7499	831.5
ENSG00000143412.10	11499	1737.0
ENSG00000232564.3	5999	106.0
ENSG00000266872.1	17999	3659.5
ENSG00000175792.11	12499	2503.0
ENSG00000268006.1	3999	213.0
ENSG00000099822.3	16499	1084.0
ENSG00000157388.18	4499	634.0
ENSG00000225855.7	4999	243.5
ENSG00000109079.10	7999	1838.5
ENSG00000164068.16	6999	892.5
ENSG00000111364.16	6999	1044.5
ENSG00000102978.13	11999	2152.5
ENSG00000272916.5	10999	1143.5
ENSG00000091136.14	7499	1430.0
ENSG00000259732.1	5499	2156.0
ENSG00000206819.1	6999	799.0
ENSG00000284194.2	7499	650.0
ENSG00000174500.13	5999	956.5
ENSG00000280284.1	9499	194.5
ENSG00000145715.14	3999	244.5
ENSG00000198089.15	33499	3744.5
ENSG00000255443.1	24999	1064.0
ENSG00000101413.11	37499	25152.0
ENSG00000256377.6	34499	4233.5
ENSG00000275902.1	12999	2868.5
ENSG00000253722.1	5999	773.0
ENSG00000271755.1	3999	127.5
ENSG00000204934.10	3999	158.5
ENSG00000172139.15	15499	1308.5
ENSG00000280416.1	9999	5094.5
ENSG00000213221.5	3999	492.5
ENSG00000236308.1	3999	202.0
ENSG00000168056.16	4499	1089.5
ENSG00000134775.15	18999	2935.5
ENSG00000207020.1	28999	7385.0
ENSG00000277501.1	60999	6582.5
ENSG00000266469.2	4499	745.0
ENSG00000239779.7	4499	2029.0
ENSG00000008710.19	7499	459.5
ENSG00000125995.16	41499	11284.0
ENSG00000261505.1	7999	662.0
ENSG00000204511.3	6999	2420.5
ENSG00000257671.1	12499	21519.5
ENSG00000182541.18	11999	2281.5
ENSG00000146904.9	9499	1261.0
ENSG00000201483.1	6499	192.0
ENSG00000238258.1	13999	1080.5
ENSG00000006530.18	11499	1973.5
ENSG00000254879.1	33999	1261.5
ENSG00000287625.1	3999	146.0
ENSG00000273302.1	9999	394.0
ENSG00000235862.2	15499	3354.5
ENSG00000128617.2	3999	7613.5
ENSG00000253084.3	7999	360.5
ENSG00000252975.1	5999	85.0
ENSG00000227227.1	19499	8947.5
ENSG00000187325.5	25999	68234.5
ENSG00000110721.12	12999	1848.0
ENSG00000162526.7	4999	1920.5
ENSG00000136044.12	11999	2206.0
ENSG00000229487.1	5999	82.0
ENSG00000146063.20	8499	59776.0
ENSG00000230894.2	13499	215.0
ENSG00000183955.13	6999	269.5
ENSG00000229873.1	4499	836.5
ENSG00000136457.10	4499	425.5
ENSG00000253133.2	3999	348.0
ENSG00000023572.9	7499	3652.5
ENSG00000269085.1	20001	3044.5
ENSG00000100239.16	3999	722.0
ENSG00000286153.1	4999	671.0
ENSG00000263272.1	3999	267.5
ENSG00000266412.5	9999	904.5
ENSG00000103035.11	6999	181.0
ENSG00000132005.9	3999	238.0
ENSG00000136305.11	5499	478.5
ENSG00000101158.14	12999	13511.5
ENSG00000257839.1	30499	12872.5
ENSG00000162909.18	40999	8561.0
ENSG00000198690.10	12499	704.5
ENSG00000102901.13	3999	129.5
ENSG00000265154.1	8999	147.5
ENSG00000224138.1	26499	1577.5
ENSG00000144867.11	8999	1048.0
ENSG00000132205.11	4999	1195.5
ENSG00000136122.16	6499	872.0
ENSG00000149735.7	9999	1556.5
ENSG00000087274.17	4499	2653.5
ENSG00000139626.16	9999	1057.0
ENSG00000247903.1	4499	607.5
ENSG00000117262.19	10499	3558.0
ENSG00000207199.1	5499	6149.0
ENSG00000180448.10	7999	2183.5
ENSG00000258985.1	8999	424.5
ENSG00000117399.14	4999	2884.0
ENSG00000158286.13	3999	2874.0
ENSG00000260121.1	8499	3792.5
ENSG00000132612.16	4499	822.5
ENSG00000188613.7	5999	1809.5
ENSG00000179921.15	3999	1704.5
ENSG00000269161.1	6999	992.0
ENSG00000238419.1	5999	370.5
ENSG00000176222.8	5499	55.5
ENSG00000152133.14	8499	2183.0
ENSG00000261396.1	15999	809.5
ENSG00000279605.1	14499	3815.5
ENSG00000164708.6	4999	3377.0
ENSG00000169972.12	7999	1063.5
ENSG00000136048.14	13999	1084.0
ENSG00000226029.1	8999	274.0
ENSG00000091106.19	4499	1154.5
ENSG00000087191.13	11499	1464.0
ENSG00000212013.1	21608	847.0
ENSG00000278783.1	29999	1318.0
ENSG00000277371.1	18499	919.0
ENSG00000232530.1	17499	9156.0
ENSG00000267344.1	5499	129.0
ENSG00000147912.13	9499	1010.0
ENSG00000010361.13	8499	1727.0
ENSG00000243305.1	12999	488.5
ENSG00000115275.13	3999	1616.5
ENSG00000276735.1	3999	168.0
ENSG00000164171.11	7499	775.5
ENSG00000167778.9	9499	282.5
ENSG00000274630.1	22499	22727.5
ENSG00000048342.16	13499	2302.5
ENSG00000169495.5	7999	3523.5
ENSG00000072778.20	6499	811.5
ENSG00000152954.12	10999	553.0
ENSG00000100823.12	3999	353.5
ENSG00000135052.16	5499	583.5
ENSG00000082014.16	6499	2767.0
ENSG00000223802.7	5499	811.0
ENSG00000163354.15	15999	1679.0
ENSG00000228343.1	4499	7956.5
ENSG00000248100.2	18499	239.5
ENSG00000283461.1	4999	92.5
ENSG00000008056.14	10499	1004.5
ENSG00000160683.4	26999	987.5
ENSG00000269365.2	5499	69.0
ENSG00000142188.17	15499	2284.0
ENSG00000144596.13	86499	14852.0
ENSG00000252061.1	14499	4058.0
ENSG00000279636.2	8999	463.0
ENSG00000262633.2	6999	848.5
ENSG00000280334.1	3999	323.0
ENSG00000258430.1	12999	3530.0
ENSG00000004487.16	5999	1660.5
ENSG00000162144.9	3999	289.5
ENSG00000158863.22	4499	629.0
ENSG00000100567.13	12499	298.5
ENSG00000268112.1	3999	243.0
ENSG00000237705.1	26999	961.5
ENSG00000124920.13	3999	1635.0
ENSG00000016864.18	8499	1317.0
ENSG00000094880.11	6499	245.5
ENSG00000266509.1	3999	290.5
ENSG00000148335.14	5999	559.0
ENSG00000104133.15	5999	1228.5
ENSG00000255422.3	22999	4765.0
ENSG00000149929.15	18499	2682.0
ENSG00000286670.1	8999	1307.5
ENSG00000202343.1	4499	350.5
ENSG00000100445.17	9999	2023.0
ENSG00000105137.13	5499	1076.0
ENSG00000132763.15	3999	6535.5
ENSG00000270112.4	27499	2497.5
ENSG00000073711.11	4999	465.5
ENSG00000142082.15	7499	4341.0
ENSG00000197451.12	6499	348.0
ENSG00000165837.11	3999	125.0
ENSG00000202514.1	4499	72.5
ENSG00000047662.4	9499	1112.0
ENSG00000148291.10	14999	11301.0
ENSG00000269910.1	16499	2316.5
ENSG00000286990.1	18499	1668.5
ENSG00000284934.1	3999	228.5
ENSG00000265194.1	4499	240.0
ENSG00000178342.4	4499	948.0
ENSG00000100979.15	3999	1034.5
ENSG00000148950.11	6499	446.0
ENSG00000196470.12	5499	2215.5
ENSG00000103024.7	7999	2496.0
ENSG00000229821.1	18499	1402.5
ENSG00000248746.6	5499	647.0
ENSG00000264474.1	7999	565.5
ENSG00000154920.14	4499	3536.5
ENSG00000254402.7	4499	366.0
ENSG00000165804.16	4499	674.0
ENSG00000239946.1	3999	52.5
ENSG00000266318.1	8999	429.0
ENSG00000114450.10	4499	866.5
ENSG00000187210.14	4499	199.0
ENSG00000236559.1	4499	298.5
ENSG00000269987.1	7499	1716.5
ENSG00000268745.1	5499	160.0
ENSG00000115677.17	4999	153.0
ENSG00000119397.16	24499	1661.0
ENSG00000183723.12	10499	1893.0
ENSG00000108556.10	7499	705.5
ENSG00000167281.19	7499	463.0
ENSG00000143156.14	26499	14356.0
ENSG00000105516.10	4999	125.5
ENSG00000269386.5	10499	7506.0
ENSG00000118557.15	4999	274.5
ENSG00000112576.12	7999	520.5
ENSG00000225610.1	4999	172.5
ENSG00000252984.1	5999	86.5
ENSG00000185043.11	7499	865.5
ENSG00000040531.14	6999	4137.0
ENSG00000241295.1	14499	436.0
ENSG00000171174.15	13999	2375.5
ENSG00000145390.11	5499	3789.0
ENSG00000250015.1	9999	1043.0
ENSG00000274897.3	6999	207.0
ENSG00000196123.13	6999	1717.0
ENSG00000255467.1	11999	1102.0
ENSG00000214595.11	28499	11427.0
ENSG00000272770.1	13999	3996.5
ENSG00000272027.2	14999	747.0
ENSG00000128463.13	3999	227.0
ENSG00000007520.4	5999	300.0
ENSG00000111361.12	3999	261.0
ENSG00000110446.11	12999	9801.5
ENSG00000113593.12	4499	399.5
ENSG00000224407.1	3999	2885.0
ENSG00000140525.17	8499	1081.0
ENSG00000255164.1	3999	301.0
ENSG00000130811.12	8999	900.5
ENSG00000078618.21	5499	2147.5
ENSG00000150779.11	5499	1475.0
ENSG00000287629.1	7999	366.5
ENSG00000272991.1	18499	3708.0
ENSG00000269191.1	6499	3308.0
ENSG00000229047.1	11499	6008.5
ENSG00000263624.1	7499	355.5
ENSG00000176890.16	15999	940.5
ENSG00000200779.1	33999	2942.5
ENSG00000280039.1	8499	180.0
ENSG00000226756.1	7499	257.5
ENSG00000113231.13	5499	1131.0
ENSG00000124151.19	5499	982.5
ENSG00000182685.7	3999	398.0
ENSG00000184068.2	5999	354.5
ENSG00000260037.5	7499	1079.0
ENSG00000113597.18	4499	926.5
ENSG00000137101.12	4999	297.5
ENSG00000272836.1	4499	194.5
ENSG00000260277.2	7999	341.5
ENSG00000138079.13	3999	376.0
ENSG00000281691.1	4499	67.0
ENSG00000136816.16	8499	1211.5
ENSG00000250764.1	74499	4761.0
ENSG00000224870.7	5499	1138.0
ENSG00000183979.8	4999	399.5
ENSG00000146426.18	7499	258.0
ENSG00000156381.9	4999	218.5
ENSG00000187942.11	7499	867.0
ENSG00000212864.3	7999	395.0
ENSG00000154118.13	5499	125.0
ENSG00000228737.2	10499	1402.0
ENSG00000198522.13	8499	775.5
ENSG00000146197.9	5499	65.0
ENSG00000267523.1	7999	1096.0
ENSG00000177082.12	5999	244.5
ENSG00000120314.18	6499	2482.0
ENSG00000275185.1	4999	245.0
ENSG00000273188.1	4999	81.5
ENSG00000164597.13	9999	1071.0
ENSG00000286018.1	9499	2248.5
ENSG00000164855.16	11499	1316.0
ENSG00000286545.1	5999	100.0
ENSG00000273077.1	4999	69.5
ENSG00000186862.20	10999	2338.0
ENSG00000244165.2	4999	2834.0
ENSG00000145041.15	5499	1086.0
ENSG00000161010.15	14499	10301.0
ENSG00000271380.1	4499	2312.5
ENSG00000225234.1	15999	702.0
ENSG00000001036.13	23999	1077.5
ENSG00000119729.12	7999	285.0
ENSG00000187229.3	4499	78.0
ENSG00000261335.1	16499	23745.5
ENSG00000115266.11	5999	852.5
ENSG00000196981.3	5499	2696.5
ENSG00000174943.11	4499	418.5
ENSG00000101246.20	4499	469.5
ENSG00000287496.1	9499	600.0
ENSG00000228192.8	3999	103.5
ENSG00000204634.12	4999	19504.0
ENSG00000177728.17	4499	68.0
ENSG00000145386.10	15499	1181.5
ENSG00000259941.1	3999	132.5
ENSG00000185088.14	4499	292.5
ENSG00000146830.10	5999	3364.0
ENSG00000263069.6	16499	5432.0
ENSG00000283064.1	4499	4638.5
ENSG00000107959.16	30999	33916.5
ENSG00000175197.12	5999	2066.0
ENSG00000121316.11	9999	990.5
ENSG00000129951.18	15499	3409.0
ENSG00000106290.15	4999	674.5
ENSG00000087086.15	26499	5302.0
ENSG00000273226.1	4499	38854.0
ENSG00000196562.14	3999	522.5
ENSG00000120437.8	10499	8211.5
ENSG00000207086.1	15999	3490.0
ENSG00000162734.12	8499	1884.5
ENSG00000261265.1	10499	776.0
ENSG00000279159.1	8999	394.5
ENSG00000283296.1	6499	2460.0
ENSG00000247137.9	3999	190.5
ENSG00000278922.1	4999	343.0
ENSG00000009724.16	6499	929.5
ENSG00000228506.2	5999	420.0
ENSG00000259780.3	12499	901.0
ENSG00000187185.4	11999	449.5
ENSG00000134962.7	6999	11910.0
ENSG00000184788.13	4999	532.5
ENSG00000257647.1	14999	493.0
ENSG00000271969.1	5499	5202.0
ENSG00000196152.10	5999	20678.0
ENSG00000203993.5	9999	831.5
ENSG00000162398.11	34999	42276.5
ENSG00000203667.10	17999	11232.5
ENSG00000262686.1	8499	166.0
ENSG00000271032.1	5999	388.5
ENSG00000201900.1	30499	10372.5
ENSG00000090266.13	6499	512.0
ENSG00000253661.2	15499	490.5
ENSG00000132305.20	20499	2415.0
ENSG00000226645.1	4999	540.5
ENSG00000172543.8	4999	2180.0
ENSG00000183798.5	15999	1554.5
ENSG00000259049.1	4999	408.0
ENSG00000234459.1	4999	118.0
ENSG00000143036.17	31999	19491.5
ENSG00000188467.10	13999	652.0
ENSG00000115459.18	4999	559.0
ENSG00000283534.1	55499	2704.5
ENSG00000207641.1	11499	842.0
ENSG00000139194.8	7499	228.5
ENSG00000076067.13	11999	774.0
ENSG00000260932.1	21999	1964.0
ENSG00000106853.20	8499	286.5
ENSG00000279855.1	3999	43.0
ENSG00000248187.1	11499	287.5
ENSG00000136936.10	6499	807.5
ENSG00000257202.1	8499	3881.0
ENSG00000168679.18	7999	168.0
ENSG00000148835.11	7499	3257.0
ENSG00000107036.12	6999	140.0
ENSG00000260425.1	6999	285.0
ENSG00000238273.3	9499	592.5
ENSG00000182376.2	4999	155.5
ENSG00000178761.15	7499	1510.5
ENSG00000204348.10	4499	638.0
ENSG00000254501.1	6499	1421.0
ENSG00000257120.1	3999	88.0
ENSG00000263293.2	30999	9050.0
ENSG00000266341.1	5499	7302.5
ENSG00000277801.1	5499	384.0
ENSG00000253385.1	3999	391.5
ENSG00000257270.1	7499	676.5
ENSG00000164707.15	7499	594.5
ENSG00000264530.2	3999	54.5
ENSG00000196588.16	9999	1291.0
ENSG00000198231.13	7499	1296.0
ENSG00000101343.14	11999	1773.0
ENSG00000286078.1	6499	254.0
ENSG00000132522.16	3999	1484.5
ENSG00000267980.1	5499	429.5
ENSG00000093010.13	17499	1823.5
ENSG00000160226.16	28999	10624.0
ENSG00000137310.12	19499	4302.0
ENSG00000104903.4	4999	241.5
ENSG00000268516.2	16999	605.0
ENSG00000283476.1	16499	2536.5
ENSG00000224093.5	5499	66.5
ENSG00000276519.1	12499	642.5
ENSG00000257912.1	4499	92.5
ENSG00000207617.4	37499	1870.0
ENSG00000252645.1	4499	214.5
ENSG00000165462.5	14499	2712.5
ENSG00000286742.1	4999	191.0
ENSG00000132938.20	30499	3449.5
ENSG00000166902.5	14499	1069.5
ENSG00000145416.13	5499	455.5
ENSG00000269984.1	4499	171.0
ENSG00000260279.4	7499	434.0
ENSG00000108797.12	3999	414.5
ENSG00000149489.8	6999	862.0
ENSG00000166482.11	4999	317.0
ENSG00000197798.9	5999	1244.5
ENSG00000234945.8	6499	307.0
ENSG00000258424.1	5499	1655.5
ENSG00000161594.6	6999	1598.0
ENSG00000231955.1	5999	1503.5
ENSG00000280385.1	5999	345.0
ENSG00000164889.14	6499	1819.0
ENSG00000135299.17	4999	1102.5
ENSG00000197958.13	3999	167.0
ENSG00000286853.1	6499	309.5
ENSG00000107736.20	35499	98488.0
ENSG00000249180.1	8499	870.0
ENSG00000267106.7	6999	1776.0
ENSG00000230262.8	10499	460.0
ENSG00000227230.1	7499	135.0
ENSG00000270084.2	3999	3864.5
ENSG00000237714.1	15499	12221.0
ENSG00000230020.1	19999	341.5
ENSG00000287269.1	14499	5582.5
ENSG00000235872.2	10499	1884.0
ENSG00000274177.1	10499	2196.5
ENSG00000100918.13	8499	1622.5
ENSG00000253636.1	4499	808.5
ENSG00000168906.13	11499	1941.5
ENSG00000254907.1	5499	543.5
ENSG00000135144.7	7999	683.0
ENSG00000011009.11	5499	1848.0
ENSG00000165511.6	37716	14638.0
ENSG00000134575.11	5499	462.0
ENSG00000112293.15	7499	438.0
ENSG00000225450.1	3999	1074.5
ENSG00000154479.13	9499	1888.0
ENSG00000113163.16	7999	1097.5
ENSG00000141027.21	4499	1687.5
ENSG00000022976.15	6499	498.0
ENSG00000277959.1	20198	13056.0
ENSG00000100522.10	4499	916.5
ENSG00000222224.1	5499	544.0
ENSG00000248254.1	22999	2588.0
ENSG00000114993.16	3999	618.0
ENSG00000261668.1	7999	1310.0
ENSG00000148303.17	4999	728.0
ENSG00000138002.15	11999	3588.0
ENSG00000188585.9	6999	1163.5
ENSG00000064270.12	25999	1686.5
ENSG00000184432.10	11999	1076.5
ENSG00000261243.1	6999	327.5
ENSG00000101365.21	5999	2216.0
ENSG00000197111.15	4499	93.5
ENSG00000104960.15	6999	536.0
ENSG00000175309.15	3999	1909.5
ENSG00000243056.2	14999	2418.0
ENSG00000170584.11	8999	11368.5
ENSG00000235016.1	6999	465.0
ENSG00000092203.14	4999	717.5
ENSG00000267265.5	9999	642.5
ENSG00000141449.14	5999	347.5
ENSG00000132716.18	4499	6624.0
ENSG00000226842.1	5999	244.5
ENSG00000135540.11	17999	3360.5
ENSG00000252082.1	7499	333.0
ENSG00000204642.14	10499	475.5
ENSG00000003987.14	10999	1018.0
ENSG00000207452.1	4999	59.0
ENSG00000278581.1	4999	140.5
ENSG00000189129.13	13999	2413.0
ENSG00000135587.9	6999	762.5
ENSG00000149380.12	10999	644.0
ENSG00000116062.15	10999	457.0
ENSG00000132361.17	3999	236.0
ENSG00000173531.15	4499	903.0
ENSG00000147679.12	5499	404.5
ENSG00000260349.1	14499	3153.0
ENSG00000272100.1	8999	842.5
ENSG00000064225.12	15499	3966.5
ENSG00000125733.18	3999	302.5
ENSG00000228598.1	87555	18329.0
ENSG00000107949.17	6999	823.0
ENSG00000248240.1	6499	676.0
ENSG00000243762.1	4999	385.0
ENSG00000160813.7	5999	887.5
ENSG00000242764.3	15999	753.5
ENSG00000253015.1	38999	18352.5
ENSG00000280758.1	7499	2325.0
ENSG00000222501.1	4999	169.0
ENSG00000285979.1	4499	176.0
ENSG00000099797.15	6499	1737.5
ENSG00000108557.19	11999	712.0
ENSG00000141522.12	6499	174.5
ENSG00000137496.17	8499	2007.0
ENSG00000131188.12	17499	10545.5
ENSG00000270094.1	9999	309.0
ENSG00000185009.12	3999	4583.5
ENSG00000173011.12	10499	1995.0
ENSG00000124701.5	7999	485.5
ENSG00000141404.16	4499	446.0
ENSG00000162415.7	4499	1880.5
ENSG00000228852.6	7499	205.0
ENSG00000275183.1	10999	1733.5
ENSG00000203499.11	4999	356.5
ENSG00000253335.1	14499	341.5
ENSG00000268041.2	5999	714.5
ENSG00000103335.22	3999	83.0
ENSG00000113810.16	4499	1110.5
ENSG00000167676.4	4499	663.5
ENSG00000149527.18	8999	268.0
ENSG00000265784.1	4999	1078.0
ENSG00000167136.7	5499	193.0
ENSG00000255629.1	4499	109.0
ENSG00000267469.1	6499	2208.5
ENSG00000233223.3	12999	30163.0
ENSG00000207590.1	5499	386.0
ENSG00000259250.1	47999	37249.5
ENSG00000196408.11	4999	495.0
ENSG00000082996.19	8999	4633.5
ENSG00000279512.1	11999	228.5
ENSG00000107581.13	3999	243.0
ENSG00000128191.16	5999	689.5
ENSG00000177963.14	3999	212.5
ENSG00000116985.12	4499	627.5
ENSG00000264513.1	18499	1172.0
ENSG00000139537.11	10499	4461.5
ENSG00000243415.2	56499	32797.0
