ID	Length	SRR7537192_sorted
ENSG00000158169.13	12499	327.0
ENSG00000168906.13	14999	1227.5
ENSG00000115266.11	6499	436.5
ENSG00000268516.2	11499	453.0
ENSG00000269987.1	7499	2441.5
ENSG00000176868.2	30499	1966.5
ENSG00000102007.11	5999	165.5
ENSG00000284747.1	20999	14320.5
ENSG00000231172.2	18999	502.0
ENSG00000128652.11	4499	178.0
ENSG00000172575.12	3999	402.5
ENSG00000185043.11	29999	6325.0
ENSG00000226645.1	5999	652.5
ENSG00000106346.11	10499	943.0
ENSG00000161981.10	8999	419.5
ENSG00000123119.12	4499	148.5
ENSG00000269091.6	4499	81.0
ENSG00000101158.14	12499	6944.5
ENSG00000114054.14	6499	729.0
ENSG00000266304.1	4499	39.0
ENSG00000104133.15	14999	3114.0
ENSG00000118898.16	5999	752.0
ENSG00000238419.1	5499	138.5
ENSG00000277371.1	26499	1005.5
ENSG00000196470.12	22608	2383.0
ENSG00000212264.1	11499	196.0
ENSG00000131470.14	5499	755.5
ENSG00000259972.3	7999	1483.0
ENSG00000279009.1	15999	3463.5
ENSG00000235427.1	17999	2453.0
ENSG00000125966.10	7999	4437.5
ENSG00000107959.16	30999	15165.5
ENSG00000262777.1	3999	42.0
ENSG00000095380.11	4999	506.0
ENSG00000280039.1	4499	93.0
ENSG00000172139.15	12999	585.0
ENSG00000148356.13	15499	8250.0
ENSG00000271980.1	14499	24012.5
ENSG00000130429.15	13999	5164.5
ENSG00000213918.10	6499	333.0
ENSG00000122033.14	6499	1603.5
ENSG00000241399.7	55999	5794.0
ENSG00000120333.4	11499	4818.5
ENSG00000168386.18	12499	336.0
ENSG00000264573.2	12499	5184.0
ENSG00000168101.14	7999	314.5
ENSG00000075856.12	6499	248.0
ENSG00000151694.14	4999	631.0
ENSG00000234281.5	4499	157.5
ENSG00000116690.12	58999	14686.5
ENSG00000197548.12	4999	536.5
ENSG00000187118.13	17999	818.0
ENSG00000225855.7	8499	1001.0
ENSG00000225450.1	6999	605.5
ENSG00000272918.1	15499	698.5
ENSG00000231770.6	42499	1723.0
ENSG00000128617.2	33499	20592.5
ENSG00000260428.3	4499	64.5
ENSG00000260884.1	17999	586.5
ENSG00000140157.14	5499	1221.0
ENSG00000268006.1	8999	235.0
ENSG00000272434.1	10710	6493.5
ENSG00000135749.19	28499	1347.0
ENSG00000178761.15	9999	324.5
ENSG00000111445.14	3999	1465.0
ENSG00000260612.1	7999	2286.0
ENSG00000126456.16	17499	824.5
ENSG00000201820.1	11499	857.5
ENSG00000146063.20	8499	22757.5
ENSG00000206650.1	16499	613.5
ENSG00000157890.17	7499	2625.0
ENSG00000223697.3	5999	532.5
ENSG00000170584.11	8999	3311.5
ENSG00000127083.7	4999	55.0
ENSG00000251712.3	22499	1883.5
ENSG00000131370.16	3999	560.0
ENSG00000259572.7	4999	217.5
ENSG00000242207.1	7499	460.0
ENSG00000185813.10	8999	877.5
ENSG00000258285.1	4499	934.0
ENSG00000164307.13	6999	347.0
ENSG00000139540.12	7999	902.5
ENSG00000228242.6	4999	190.0
ENSG00000230163.1	8499	1067.5
ENSG00000278192.1	11499	195.5
ENSG00000143393.16	8499	592.0
ENSG00000172732.12	5999	371.0
ENSG00000100603.13	3999	655.0
ENSG00000176029.13	8999	509.5
ENSG00000260190.1	13999	1245.5
ENSG00000123552.17	6999	108.0
ENSG00000135407.10	4999	390.5
ENSG00000128604.20	10499	1988.0
ENSG00000162572.20	15999	1087.5
ENSG00000249971.1	8499	442.5
ENSG00000185049.15	48999	7508.0
ENSG00000287735.1	11999	413.0
ENSG00000172209.6	11499	181.5
ENSG00000127824.14	3999	354.0
ENSG00000238728.1	6499	631.5
ENSG00000287086.1	8499	441.0
ENSG00000113163.16	11499	1226.0
ENSG00000178342.4	4999	447.0
ENSG00000248240.1	16499	2277.5
ENSG00000147912.13	7999	1221.0
ENSG00000170632.14	3999	273.5
ENSG00000184162.14	4499	216.5
ENSG00000108518.7	5499	785.5
ENSG00000104885.18	3999	878.0
ENSG00000137497.17	12999	695.5
ENSG00000207199.1	9999	1624.5
ENSG00000160326.14	4499	109.0
ENSG00000152455.15	6499	697.0
ENSG00000223254.1	12499	1284.0
ENSG00000112514.16	5499	178.0
ENSG00000155974.12	9499	250.5
ENSG00000163795.14	6499	1661.5
ENSG00000169972.12	9499	1058.5
ENSG00000182584.5	17999	2787.5
ENSG00000218739.10	4499	366.5
ENSG00000197885.10	4999	1241.5
ENSG00000184432.10	11575	1201.0
ENSG00000272211.1	4999	127.5
ENSG00000123353.10	7999	1037.0
ENSG00000135540.11	6999	94.5
ENSG00000222224.1	32999	3308.0
ENSG00000287934.1	12999	571.0
ENSG00000237836.6	6999	226.5
ENSG00000054965.10	3999	167.5
ENSG00000121653.11	8499	187.5
ENSG00000253754.1	21499	7689.5
ENSG00000138081.20	4999	80.0
ENSG00000164182.11	8999	1567.0
ENSG00000238258.1	6999	56.0
ENSG00000110721.12	11999	1373.0
ENSG00000055332.18	5499	674.0
ENSG00000236581.9	3999	100.5
ENSG00000231864.2	6499	652.5
ENSG00000260808.1	39499	2806.5
ENSG00000285865.1	5999	95.5
ENSG00000250056.7	32999	5039.0
ENSG00000134775.15	27999	1536.5
ENSG00000280400.1	7999	1289.0
ENSG00000179902.12	5999	1766.0
ENSG00000166428.13	13499	1828.5
ENSG00000177700.6	3999	2305.0
ENSG00000101082.14	6999	2361.5
ENSG00000011523.14	13499	4278.5
ENSG00000232814.2	20499	4379.0
ENSG00000267344.1	5499	54.5
ENSG00000280620.1	4999	52.0
ENSG00000286599.1	25999	1476.0
ENSG00000238273.3	20499	1791.5
ENSG00000006453.14	9999	1056.0
ENSG00000169660.16	7999	852.0
ENSG00000130811.12	8999	1389.5
ENSG00000140326.13	6999	129.5
ENSG00000252082.1	7499	220.5
ENSG00000258890.7	3999	609.5
ENSG00000264558.1	32999	16279.5
ENSG00000246731.3	6499	8175.5
ENSG00000147679.12	25499	6345.5
ENSG00000064270.12	26999	1217.5
ENSG00000256690.1	7999	11456.0
ENSG00000167971.15	11999	1516.5
ENSG00000176978.14	10999	2065.5
ENSG00000273302.1	19999	911.5
ENSG00000207383.1	5999	759.5
ENSG00000136231.14	10999	1017.0
ENSG00000206880.1	20999	5396.5
ENSG00000259456.4	13499	1383.5
ENSG00000176125.5	7499	3252.5
ENSG00000116062.15	10999	707.0
ENSG00000010361.13	5999	641.5
ENSG00000148842.18	12999	1259.5
ENSG00000262136.1	9999	626.0
ENSG00000105784.15	43499	2244.0
ENSG00000011007.12	4999	45.0
ENSG00000234193.1	5999	305.0
ENSG00000102710.20	8999	1132.5
ENSG00000162520.14	20999	5180.0
ENSG00000162526.7	5999	701.0
ENSG00000269106.1	7499	309.0
ENSG00000165837.11	20499	516.5
ENSG00000276735.1	3999	199.5
ENSG00000151474.23	13999	487.0
ENSG00000243227.3	5499	63.0
ENSG00000102978.13	4499	821.5
ENSG00000286555.1	4999	172.5
ENSG00000067704.10	4499	856.0
ENSG00000131097.7	4999	1422.0
ENSG00000100109.17	5499	279.5
ENSG00000286153.1	3999	397.5
ENSG00000264047.2	5499	222.5
ENSG00000226698.1	7999	463.5
ENSG00000174500.13	4499	406.5
ENSG00000074276.10	8999	1087.0
ENSG00000047457.14	32999	2047.5
ENSG00000116161.17	5499	523.5
ENSG00000230262.8	9999	1018.0
ENSG00000269910.1	16153	1219.5
ENSG00000237380.7	17499	2255.0
ENSG00000274897.3	4499	114.5
ENSG00000105856.14	11499	814.5
ENSG00000273183.1	10918	330.0
ENSG00000175471.19	4499	39.0
ENSG00000273445.1	17999	325.0
ENSG00000200591.1	8499	120.5
ENSG00000271973.1	11499	686.0
ENSG00000137266.14	9999	482.0
ENSG00000119397.16	23499	3500.0
ENSG00000158792.16	9499	827.5
ENSG00000259895.1	4499	396.0
ENSG00000185507.21	9499	1495.0
ENSG00000091947.10	3999	41.0
ENSG00000100027.15	4499	503.0
ENSG00000158578.21	8999	655.5
ENSG00000278374.1	14999	631.5
ENSG00000110013.12	10499	632.5
ENSG00000137877.10	19999	480.5
ENSG00000186951.16	6499	189.0
ENSG00000251880.1	3999	697.0
ENSG00000225434.3	8499	2275.0
ENSG00000198901.14	7499	466.0
ENSG00000269984.1	4499	244.0
ENSG00000082014.16	6499	2303.0
ENSG00000121454.6	9999	392.0
ENSG00000130733.10	4499	674.5
ENSG00000154027.19	14999	1354.5
ENSG00000264211.1	13999	357.5
ENSG00000160813.7	5999	1956.5
ENSG00000104321.11	4999	55.5
ENSG00000223797.6	3999	298.0
ENSG00000273611.5	35499	3658.5
ENSG00000088038.19	7499	199.5
ENSG00000109083.13	3999	2287.5
ENSG00000223764.2	6499	153.0
ENSG00000087303.18	3999	1120.5
ENSG00000261505.1	7999	1002.0
ENSG00000163938.17	3999	883.0
ENSG00000231731.7	6499	120.0
ENSG00000101213.7	7999	626.5
ENSG00000270094.1	9999	450.0
ENSG00000141551.14	9999	3779.0
ENSG00000189292.16	14999	3888.5
ENSG00000265743.1	8999	256.5
ENSG00000106538.10	14499	2780.0
ENSG00000135469.13	5999	1918.0
ENSG00000164889.14	6999	1976.0
ENSG00000286242.1	7999	1364.5
ENSG00000128886.12	11499	9496.0
ENSG00000124920.13	3999	698.5
ENSG00000124091.9	7499	277.5
ENSG00000186063.13	5999	698.0
ENSG00000259052.1	9499	2071.5
ENSG00000272911.1	18999	2343.0
ENSG00000164985.15	17499	784.0
ENSG00000260814.2	5999	815.0
ENSG00000261216.1	20804	1315.0
ENSG00000040531.14	6999	1526.0
ENSG00000101182.15	14499	1834.0
ENSG00000066322.15	4499	2502.0
ENSG00000099822.3	16499	1455.5
ENSG00000265784.1	4999	324.0
ENSG00000235837.1	14999	1107.0
ENSG00000113810.16	6499	1256.5
ENSG00000171462.15	7499	134.5
ENSG00000180815.14	10999	2124.0
ENSG00000163879.11	17999	2839.0
ENSG00000176783.15	15499	21824.5
ENSG00000204934.10	3999	102.5
ENSG00000132612.16	4499	742.0
ENSG00000165494.11	6499	147.0
ENSG00000221821.4	10999	3675.0
ENSG00000108021.20	7999	7910.5
ENSG00000160325.14	8499	708.0
ENSG00000255443.1	33999	3567.0
ENSG00000109062.12	6999	666.5
ENSG00000286584.1	6999	419.0
ENSG00000243305.1	15499	1313.5
ENSG00000136874.11	8499	900.5
ENSG00000168140.5	5999	149.5
ENSG00000159147.18	15999	5667.5
ENSG00000257270.1	7499	642.0
ENSG00000286004.1	4499	47.5
ENSG00000138172.11	8999	1685.5
ENSG00000266469.2	4999	1617.0
ENSG00000197111.15	6499	165.0
ENSG00000163082.10	15999	663.5
ENSG00000131238.17	31499	11533.5
ENSG00000187144.11	3999	32.0
ENSG00000177182.11	17499	3205.5
ENSG00000188613.7	41999	20396.0
ENSG00000138756.17	7999	1198.5
ENSG00000263766.5	8499	355.0
ENSG00000272087.1	6499	1225.0
ENSG00000204531.18	5999	2844.0
ENSG00000223960.7	10999	787.0
ENSG00000104218.14	38999	3162.0
ENSG00000201524.1	11499	11639.5
ENSG00000025293.17	3999	224.0
ENSG00000267257.1	11499	597.5
ENSG00000107201.10	5499	413.5
ENSG00000285926.1	18499	1323.0
ENSG00000142082.15	7499	2660.5
ENSG00000157999.5	5499	708.0
ENSG00000188916.9	8999	324.0
ENSG00000130706.13	4999	210.0
ENSG00000284657.1	7499	1584.5
ENSG00000147509.14	3999	48.5
ENSG00000287496.1	9499	282.0
ENSG00000268677.1	10499	2848.0
ENSG00000271914.1	12999	1233.5
ENSG00000266980.1	17999	495.0
ENSG00000100612.14	5999	142.0
ENSG00000286808.1	6999	330.0
ENSG00000171314.9	12499	803.0
ENSG00000232729.8	8499	177.5
ENSG00000201778.1	6499	1609.0
ENSG00000272088.1	4499	501.0
ENSG00000179271.3	7499	1562.5
ENSG00000136002.18	11999	5841.5
ENSG00000185065.6	5999	522.0
ENSG00000081059.20	7999	3432.0
ENSG00000213221.5	3999	375.0
ENSG00000230155.6	20999	1239.5
ENSG00000159140.20	19999	3066.0
ENSG00000252026.1	5499	80.0
ENSG00000173338.12	21999	2656.5
ENSG00000220925.2	4499	133.5
ENSG00000207590.1	10999	995.0
ENSG00000100558.9	20499	3835.0
ENSG00000134962.7	6999	10866.0
ENSG00000047315.16	9999	5792.0
ENSG00000103024.7	7999	550.5
ENSG00000283118.1	6999	72.5
ENSG00000259498.1	3999	6741.0
ENSG00000198089.15	21999	1443.0
ENSG00000236308.1	10499	579.0
ENSG00000256658.1	5999	1370.0
ENSG00000107036.12	4499	63.5
ENSG00000183979.8	8499	709.5
ENSG00000010327.10	10499	1845.5
ENSG00000073169.14	10999	644.5
ENSG00000150593.18	5999	445.0
ENSG00000115419.12	28999	9505.5
ENSG00000176890.16	27999	1172.0
ENSG00000092529.24	5999	1717.5
ENSG00000273828.2	8499	133.5
ENSG00000288063.1	6499	556.5
ENSG00000259407.1	3999	182.0
ENSG00000272770.1	13499	3188.0
ENSG00000177757.2	4999	56.5
ENSG00000100079.7	9999	879.5
ENSG00000157077.14	6499	409.5
ENSG00000275857.1	14499	2406.0
ENSG00000180448.10	4499	1514.5
ENSG00000255580.1	56168	1570.0
ENSG00000204220.11	18999	5651.0
ENSG00000231201.1	59120	9225.5
ENSG00000136936.10	41499	5741.5
ENSG00000148826.9	5999	410.5
ENSG00000189129.13	16999	2328.5
ENSG00000117133.11	8499	1352.5
ENSG00000107872.12	6999	611.5
ENSG00000279469.1	7999	888.5
ENSG00000276673.1	49499	2079.5
ENSG00000143499.14	68999	9369.5
ENSG00000259684.1	16499	1386.5
ENSG00000273253.2	12865	677.0
ENSG00000095464.9	10999	279.5
ENSG00000106246.17	7999	1627.0
ENSG00000046653.15	7999	279.0
ENSG00000100239.16	3999	582.0
ENSG00000184343.11	7499	948.5
ENSG00000187642.9	8999	276.0
ENSG00000256928.1	18999	533.5
ENSG00000261240.1	5499	163.0
ENSG00000261604.1	22999	2163.5
ENSG00000152086.9	9999	1525.5
ENSG00000238711.1	19499	535.0
ENSG00000149735.7	4499	72.5
ENSG00000175602.3	8999	843.5
ENSG00000103852.13	4499	1232.5
ENSG00000115841.20	5999	2080.5
ENSG00000228172.5	9499	457.0
ENSG00000286856.1	15499	1979.5
ENSG00000277127.1	4499	294.0
ENSG00000254397.1	8999	1904.0
ENSG00000285803.1	8499	214.5
ENSG00000274227.1	5499	223.5
ENSG00000271981.1	11499	2789.5
ENSG00000056736.10	5999	602.5
ENSG00000164597.13	6499	361.0
ENSG00000248839.1	6499	481.0
ENSG00000262112.1	7499	416.5
ENSG00000108639.7	13499	2080.5
ENSG00000132386.11	7499	278.5
ENSG00000184708.18	3999	544.0
ENSG00000269646.1	5999	193.5
ENSG00000242861.1	4999	342.5
ENSG00000197798.9	5999	1390.0
ENSG00000143303.12	13499	10568.0
ENSG00000168090.10	8499	9386.5
ENSG00000284726.1	33499	12236.5
ENSG00000133318.13	5499	355.0
ENSG00000204511.3	11999	3643.5
ENSG00000252743.1	9999	285.5
ENSG00000117450.14	3999	197.5
ENSG00000165637.13	4499	157.0
ENSG00000267205.1	3999	200.5
ENSG00000162415.7	4499	1843.0
ENSG00000106244.13	17499	4027.0
ENSG00000105329.9	9999	933.0
ENSG00000270147.1	25217	3213.0
ENSG00000124120.11	21499	6805.0
ENSG00000260051.1	10133	723.5
ENSG00000163521.16	6499	723.0
ENSG00000134851.13	9499	347.5
ENSG00000121316.11	7999	631.5
ENSG00000285979.1	4499	318.0
ENSG00000145439.12	31999	552.0
ENSG00000254064.1	9499	691.0
ENSG00000224057.1	9999	368.5
ENSG00000261396.1	15999	621.0
ENSG00000095319.14	8999	1085.5
ENSG00000170271.11	7999	2853.0
ENSG00000140548.10	10499	2862.0
ENSG00000272750.1	16499	1208.5
ENSG00000134330.18	4499	133.0
ENSG00000254317.1	8999	1094.5
ENSG00000263069.6	10999	2006.0
ENSG00000207086.1	15999	2214.5
ENSG00000135052.16	12499	1612.5
ENSG00000088766.11	14499	1811.5
ENSG00000222808.1	4999	56.5
ENSG00000227278.1	5499	109.0
ENSG00000272836.1	4499	213.0
ENSG00000139625.13	27499	2811.5
ENSG00000161594.6	6999	1644.0
ENSG00000186603.5	6999	333.5
ENSG00000272402.1	13999	3187.5
ENSG00000157637.13	5499	541.5
ENSG00000246477.3	6499	116.0
ENSG00000154479.13	11499	3184.0
ENSG00000164620.9	9499	373.0
ENSG00000115816.15	4999	167.5
ENSG00000135437.9	3999	7518.5
ENSG00000171217.5	4999	68.5
ENSG00000232803.1	11999	545.0
ENSG00000121281.12	4499	1058.0
ENSG00000198931.10	5499	859.5
ENSG00000232118.2	19999	342.0
ENSG00000271870.1	5999	155.5
ENSG00000099625.13	18499	1368.5
ENSG00000279322.1	10999	717.5
ENSG00000273261.1	10999	1809.0
ENSG00000227170.1	3999	34.0
ENSG00000272777.1	11499	960.0
ENSG00000139722.7	17999	1358.0
ENSG00000207362.1	5499	237.0
ENSG00000201850.1	3999	42.0
ENSG00000176623.12	16999	1055.5
ENSG00000180539.7	8499	1413.5
ENSG00000180929.6	9999	421.5
ENSG00000185009.12	77499	20287.5
ENSG00000143494.15	3999	570.0
ENSG00000099968.17	4999	833.0
ENSG00000113083.14	3999	48.0
ENSG00000187595.16	3999	638.5
ENSG00000204856.12	10999	1847.0
ENSG00000115286.20	5999	438.5
ENSG00000006530.18	11499	2744.5
ENSG00000117281.15	16999	1815.0
ENSG00000143553.10	9499	7744.5
ENSG00000165995.20	3999	133.5
ENSG00000106853.20	8499	376.5
ENSG00000158793.14	6499	118.0
ENSG00000241954.1	8499	831.0
ENSG00000157045.9	6499	2696.0
ENSG00000185246.17	5499	480.0
ENSG00000198825.14	16999	3777.0
ENSG00000109381.19	12499	203.0
ENSG00000203469.2	10999	1991.5
ENSG00000167778.9	9499	352.0
ENSG00000134779.15	7499	159.0
ENSG00000162552.15	4499	42.0
ENSG00000091262.15	4999	46.5
ENSG00000117308.15	5499	783.0
ENSG00000156976.17	16999	2312.0
ENSG00000118557.15	17499	2810.5
ENSG00000196562.14	6499	757.5
ENSG00000187325.5	25499	13507.0
ENSG00000100196.11	13499	11239.5
ENSG00000254545.1	7499	339.0
ENSG00000059915.17	8499	1644.5
ENSG00000116977.18	24499	3945.5
ENSG00000086730.17	13999	1712.5
ENSG00000161682.14	6499	2738.0
ENSG00000223576.2	3999	57.0
ENSG00000252581.1	16999	1721.0
ENSG00000137713.15	7499	584.5
ENSG00000197982.14	6499	286.0
ENSG00000243415.2	56499	5376.0
ENSG00000108950.12	23499	9255.5
ENSG00000280758.1	7499	1636.0
ENSG00000108107.14	4499	823.0
ENSG00000123154.12	6499	872.0
ENSG00000224328.1	4999	201.5
ENSG00000184602.6	5999	247.0
ENSG00000251414.1	3999	101.5
ENSG00000108733.10	6999	191.0
ENSG00000088035.18	24499	1557.0
ENSG00000263015.1	7999	489.5
ENSG00000268810.1	4999	64.5
ENSG00000269365.2	3999	66.0
ENSG00000252611.1	5499	72.0
ENSG00000260121.1	7999	1716.0
ENSG00000149346.15	35499	13526.0
ENSG00000005483.21	12999	1166.0
ENSG00000105723.12	5999	433.0
ENSG00000263558.2	11499	354.0
ENSG00000272567.1	14499	1025.5
ENSG00000008226.19	13499	513.0
ENSG00000157593.19	6999	43970.0
ENSG00000078618.21	12499	2503.0
ENSG00000261105.6	9999	214.5
ENSG00000144028.15	7999	2074.5
ENSG00000206731.1	5499	325.5
ENSG00000235351.1	5499	127.5
ENSG00000277752.1	5999	323.0
ENSG00000134077.16	10499	1098.5
ENSG00000264012.1	4999	50.5
ENSG00000222460.1	21499	4975.0
ENSG00000237714.1	6999	997.0
ENSG00000156381.9	3999	101.5
ENSG00000109519.13	12499	854.5
ENSG00000224799.1	4499	48.0
ENSG00000153814.13	14499	1523.5
ENSG00000170619.10	4499	99.0
ENSG00000115275.13	5999	729.5
ENSG00000130255.13	7999	1583.5
ENSG00000234771.3	8999	416.0
ENSG00000256364.1	9999	3209.5
ENSG00000115944.15	5499	1755.5
ENSG00000137288.10	11999	1659.5
ENSG00000155465.18	6499	560.0
ENSG00000105135.16	7999	849.0
ENSG00000144445.17	18999	2900.5
ENSG00000257045.1	3999	35.5
ENSG00000129235.10	6999	290.0
ENSG00000235663.1	6999	231.5
ENSG00000226352.2	55999	2211.0
ENSG00000137101.12	4999	278.5
ENSG00000236883.1	25999	1840.0
ENSG00000087274.17	4499	1256.5
ENSG00000263393.1	9499	178.5
ENSG00000255467.1	5999	411.5
ENSG00000160360.13	5499	187.0
ENSG00000171877.21	5499	728.0
ENSG00000199594.1	8999	388.5
ENSG00000285813.1	12499	839.0
ENSG00000179832.17	4999	1979.5
ENSG00000206203.5	4999	230.5
ENSG00000117335.19	14999	239.0
ENSG00000100241.21	10499	754.0
ENSG00000200779.1	9999	675.5
ENSG00000152382.6	17499	4006.5
ENSG00000268112.1	3999	306.0
ENSG00000275710.1	3999	279.5
ENSG00000139537.11	8499	1998.0
ENSG00000197771.12	7499	466.0
ENSG00000283320.1	10499	824.0
ENSG00000236467.8	3999	58.5
ENSG00000132522.16	3999	1918.5
ENSG00000132153.15	5499	1431.5
ENSG00000178184.16	3999	83.0
ENSG00000200594.1	5499	363.0
ENSG00000228404.1	3999	256.5
ENSG00000259792.1	8499	582.5
ENSG00000073711.11	5499	934.5
ENSG00000196361.10	15499	5669.0
ENSG00000241665.3	4999	62.0
ENSG00000171368.12	4499	80.0
ENSG00000235724.10	6499	77.0
ENSG00000255201.1	3999	312.0
ENSG00000140525.17	17499	1876.0
ENSG00000143819.12	4999	157.5
ENSG00000166037.11	10499	1766.5
ENSG00000276096.1	3999	49.5
ENSG00000111664.10	3999	647.5
ENSG00000259116.2	8499	203.0
ENSG00000164068.16	7999	1142.5
ENSG00000071073.13	10499	1089.5
ENSG00000244701.1	3999	194.5
ENSG00000115415.18	5499	517.5
ENSG00000100442.11	8999	837.5
ENSG00000161091.13	7499	826.0
ENSG00000257221.4	13499	10140.0
ENSG00000136918.7	3999	14040.5
ENSG00000151006.7	8999	640.5
ENSG00000207704.2	46610	8965.5
ENSG00000235079.1	13999	2669.0
ENSG00000015532.9	9999	1015.0
ENSG00000149380.12	10999	264.5
ENSG00000167395.10	10999	1510.5
ENSG00000171503.11	9999	1060.0
ENSG00000260005.6	4999	136.0
ENSG00000249474.1	4999	689.0
ENSG00000177943.14	4499	4370.0
ENSG00000243056.2	14999	1308.5
ENSG00000167094.16	3999	148.0
ENSG00000205923.3	4499	337.5
ENSG00000253335.1	17499	247.0
ENSG00000155363.18	6499	7134.0
ENSG00000232530.1	17499	3418.0
ENSG00000189050.16	9999	1116.0
ENSG00000202227.1	3999	87.5
ENSG00000111252.10	4999	135.5
ENSG00000080200.10	11499	843.0
ENSG00000272382.1	8999	170.5
ENSG00000119720.18	6999	560.5
ENSG00000222305.1	8499	394.5
ENSG00000048342.16	13499	1288.5
ENSG00000185651.14	5999	367.0
ENSG00000100652.5	8499	3005.0
ENSG00000157353.17	5499	771.5
ENSG00000260466.1	31999	2318.5
ENSG00000287580.1	7499	202.0
ENSG00000232600.3	4499	639.5
ENSG00000222488.1	10499	291.5
ENSG00000170075.9	5499	484.0
ENSG00000106268.15	4499	685.5
ENSG00000205090.9	3999	568.0
ENSG00000226659.1	17999	1442.5
ENSG00000259120.3	6999	95.5
ENSG00000126861.5	6999	118.0
ENSG00000224195.1	10999	413.0
ENSG00000135185.12	30499	2787.5
ENSG00000224746.2	19499	895.5
ENSG00000197670.6	17999	2647.5
ENSG00000072182.12	4999	719.5
ENSG00000123124.13	8999	519.0
ENSG00000083520.15	24499	739.5
ENSG00000252645.1	6499	612.5
ENSG00000167281.19	7499	415.5
ENSG00000196387.9	7999	103.5
ENSG00000104320.13	30999	4790.5
ENSG00000197753.11	11999	235.5
ENSG00000157017.15	11499	719.0
ENSG00000253334.1	10999	155.5
ENSG00000142186.17	19499	1373.5
ENSG00000076067.13	11999	870.5
ENSG00000170615.14	5499	237.5
ENSG00000250592.1	5499	138.0
ENSG00000165462.5	14999	2453.5
ENSG00000280143.1	9999	163.5
ENSG00000136122.16	9999	1198.0
ENSG00000272175.1	4499	228.0
ENSG00000107736.20	16999	23006.5
ENSG00000273271.1	6999	2566.5
ENSG00000236520.2	22499	359.5
ENSG00000121594.12	11499	1149.5
ENSG00000158850.15	4999	216.0
ENSG00000248881.1	18999	744.0
ENSG00000162909.18	8499	773.5
ENSG00000236065.2	4499	252.5
ENSG00000203325.3	34499	4613.5
ENSG00000037042.9	9999	374.0
ENSG00000215458.8	16499	1492.5
ENSG00000131899.11	13999	3782.0
ENSG00000204758.8	4499	5184.5
ENSG00000257410.1	9999	1867.0
ENSG00000141741.12	3999	596.0
ENSG00000155229.21	7999	1165.5
ENSG00000171777.16	5499	147.0
ENSG00000269982.1	9999	626.0
ENSG00000206647.1	32499	15100.5
ENSG00000277728.1	6999	238.0
ENSG00000166482.11	4999	230.5
ENSG00000069943.10	5999	1087.5
ENSG00000183066.14	5499	659.5
ENSG00000224563.1	10999	185.0
ENSG00000230499.1	9499	446.5
ENSG00000240490.3	5999	46.5
ENSG00000272758.6	8999	266.0
ENSG00000221038.1	4499	71.0
ENSG00000166529.14	18499	1653.0
ENSG00000059691.12	7999	385.5
ENSG00000162614.18	34999	12861.5
ENSG00000005187.12	3999	608.0
ENSG00000254501.1	14499	535.0
ENSG00000186765.11	4499	231.5
ENSG00000120699.13	5499	171.5
ENSG00000071994.10	10999	435.5
ENSG00000078699.21	17499	935.0
ENSG00000119729.12	7999	273.0
ENSG00000163249.12	7999	812.0
ENSG00000148935.11	14999	1097.0
ENSG00000214184.3	5999	83.0
ENSG00000139278.10	7999	926.0
ENSG00000205838.14	15499	2625.5
ENSG00000255498.1	3999	126.0
ENSG00000168802.13	5999	266.0
ENSG00000171055.15	17999	1178.5
ENSG00000266412.5	16999	1834.5
ENSG00000112210.12	12499	1345.0
ENSG00000148303.17	4999	327.0
ENSG00000168056.16	13999	1681.5
ENSG00000279121.1	7999	76.0
ENSG00000196459.14	6999	612.5
ENSG00000167900.12	4499	1657.5
ENSG00000132561.14	4999	123.5
ENSG00000070182.21	5499	803.5
ENSG00000196262.14	11999	10832.0
ENSG00000108840.15	3999	400.5
ENSG00000159842.15	5499	415.5
ENSG00000158435.8	20999	2501.5
ENSG00000007384.15	3999	554.5
ENSG00000174871.11	3999	498.5
ENSG00000130304.17	4999	106.5
ENSG00000278581.1	4999	155.5
ENSG00000176148.16	4499	102.5
ENSG00000267281.2	5499	439.0
ENSG00000201298.1	4999	130.5
ENSG00000247137.9	3999	292.5
ENSG00000092200.12	4999	2212.5
ENSG00000160917.15	8999	3272.5
ENSG00000260194.1	4499	52.5
ENSG00000260037.5	7499	573.5
ENSG00000229190.1	11499	1140.0
ENSG00000275183.1	10999	1308.5
ENSG00000177303.10	12999	435.5
ENSG00000266714.9	5499	321.5
ENSG00000286478.1	8499	267.5
ENSG00000161036.13	3999	762.5
ENSG00000164707.15	8999	1244.5
ENSG00000174456.14	11999	904.5
ENSG00000228363.2	4999	176.5
ENSG00000261663.1	6999	598.0
ENSG00000179523.5	3999	1564.0
ENSG00000207457.1	5499	389.5
ENSG00000119723.16	3999	126.5
ENSG00000165275.10	6499	1038.5
ENSG00000131981.16	5499	240.5
ENSG00000256453.2	5999	1078.0
ENSG00000261113.1	5499	718.5
ENSG00000167614.13	11499	222.5
ENSG00000179886.5	6499	603.0
ENSG00000246366.6	5999	139.5
ENSG00000261243.1	7499	194.5
ENSG00000136930.13	39999	2881.5
ENSG00000228343.1	5499	8536.0
ENSG00000234578.1	14999	480.5
ENSG00000259357.2	6499	2547.0
ENSG00000164054.15	8499	540.5
ENSG00000245571.7	22999	2891.0
ENSG00000064225.12	15499	3490.5
ENSG00000163453.11	18499	3922.5
