ID	Length	SRR7537190_sorted
ENSG00000103363.14	18499	3579.0
ENSG00000200013.1	6499	86.5
ENSG00000177728.17	7999	191.0
ENSG00000259116.2	10499	311.5
ENSG00000099203.7	8999	1935.0
ENSG00000114857.18	3999	30.5
ENSG00000168591.16	8499	1085.5
ENSG00000253063.1	4999	49.5
ENSG00000002330.13	4999	447.0
ENSG00000147535.17	5499	534.5
ENSG00000224328.1	3999	39.0
ENSG00000227253.3	4999	97.5
ENSG00000205869.2	11999	224.5
ENSG00000255487.1	5499	82.5
ENSG00000272223.1	4999	761.5
ENSG00000105996.7	3999	473.5
ENSG00000140525.17	17499	1876.0
ENSG00000120832.10	21499	3023.0
ENSG00000113758.13	4999	165.5
ENSG00000232739.1	7499	130.5
ENSG00000179091.5	6499	828.5
ENSG00000111361.12	4499	203.5
ENSG00000271730.1	3999	78.5
ENSG00000275665.1	3999	76.5
ENSG00000100079.7	9999	1138.5
ENSG00000135299.17	4999	711.5
ENSG00000113851.14	4499	66.0
ENSG00000105655.18	4499	206.5
ENSG00000263683.1	4999	51.5
ENSG00000106290.15	4999	340.0
ENSG00000175792.11	12499	2270.5
ENSG00000165678.21	6499	61.0
ENSG00000134255.14	12999	412.5
ENSG00000198231.13	7499	1285.5
ENSG00000135587.9	11999	1184.0
ENSG00000008118.10	39499	6219.5
ENSG00000259118.5	8499	114.5
ENSG00000284738.1	11499	267.0
ENSG00000230177.2	11499	370.0
ENSG00000108518.7	5499	931.0
ENSG00000235140.2	5499	315.5
ENSG00000112210.12	5499	332.5
ENSG00000240889.1	3999	117.0
ENSG00000142188.17	8999	708.5
ENSG00000272402.1	13999	2841.5
ENSG00000277978.1	12999	694.5
ENSG00000118557.15	4999	266.5
ENSG00000071073.13	10499	758.5
ENSG00000100242.15	4499	307.0
ENSG00000148842.18	22999	1366.5
ENSG00000259250.1	25999	5631.5
ENSG00000264391.2	5999	1771.5
ENSG00000006194.10	3999	71.0
ENSG00000164674.15	26999	10077.5
ENSG00000234793.1	3999	57.0
ENSG00000213316.9	10999	6366.5
ENSG00000251387.1	3999	21.0
ENSG00000162437.14	29999	13451.5
ENSG00000273179.1	4999	407.0
ENSG00000257221.4	25999	8583.5
ENSG00000273253.2	6499	520.0
ENSG00000118181.11	17499	1093.5
ENSG00000138002.15	15999	2706.0
ENSG00000273226.1	4499	13377.0
ENSG00000237705.1	26499	454.5
ENSG00000237768.2	3999	185.5
ENSG00000275413.1	5499	102.5
ENSG00000173418.11	6499	400.0
ENSG00000272160.1	8999	495.0
ENSG00000262372.1	10499	178.5
ENSG00000137266.14	9999	300.0
ENSG00000230262.8	10499	328.5
ENSG00000205090.9	14999	669.0
ENSG00000267283.1	3999	165.0
ENSG00000269968.1	3999	45529.5
ENSG00000175309.15	3999	1532.0
ENSG00000268061.5	8499	168.5
ENSG00000125741.4	20999	3482.0
ENSG00000266412.5	8999	833.5
ENSG00000132522.16	3999	1830.0
ENSG00000197168.13	5499	892.5
ENSG00000176029.13	8999	521.0
ENSG00000149735.7	10499	658.0
ENSG00000177300.6	16999	2014.0
ENSG00000174840.9	30499	6113.5
ENSG00000197429.10	5999	364.5
ENSG00000187942.11	71499	21936.5
ENSG00000270082.1	4999	389.0
ENSG00000186638.16	6499	700.0
ENSG00000008323.15	13999	1084.0
ENSG00000166333.13	6999	966.5
ENSG00000236065.2	4499	157.0
ENSG00000018869.16	6999	101.5
ENSG00000233613.5	4999	72.5
ENSG00000130584.11	10499	1172.5
ENSG00000253187.2	8499	171.0
ENSG00000262482.1	6999	440.0
ENSG00000152767.16	3999	136.5
ENSG00000165837.11	22999	446.0
ENSG00000287916.1	14999	8153.0
ENSG00000252645.1	6499	336.0
ENSG00000279530.2	3999	74.0
ENSG00000203865.10	17499	3800.5
ENSG00000130511.16	3999	628.0
ENSG00000174871.11	3999	921.5
ENSG00000185324.22	3999	258.5
ENSG00000140948.12	7999	2184.5
ENSG00000264829.1	7999	114.5
ENSG00000254680.1	58999	5960.0
ENSG00000201867.1	8499	131.5
ENSG00000285824.1	4999	296.0
ENSG00000158863.22	4499	243.0
ENSG00000173598.14	5999	1729.0
ENSG00000196123.13	15499	1199.0
ENSG00000064225.12	15999	2859.0
ENSG00000161714.12	13999	2379.5
ENSG00000235790.7	6499	87.0
ENSG00000171307.19	6999	668.5
ENSG00000280211.1	10999	1673.0
ENSG00000260259.1	3999	23.0
ENSG00000137700.18	6499	971.0
ENSG00000169972.12	9499	823.0
ENSG00000137713.15	4499	563.5
ENSG00000171202.7	8999	936.0
ENSG00000148950.11	7499	249.0
ENSG00000143553.10	9499	2792.0
ENSG00000263970.1	12499	580.5
ENSG00000259792.1	3999	342.0
ENSG00000164169.13	4999	1013.0
ENSG00000100216.6	15999	2041.5
ENSG00000131097.7	4999	718.5
ENSG00000143499.14	8499	88.0
ENSG00000103056.12	6999	161.0
ENSG00000170145.5	12999	1007.0
ENSG00000259773.1	4499	30.0
ENSG00000205643.11	9499	584.5
ENSG00000170632.14	4499	165.0
ENSG00000130706.13	8999	1625.5
ENSG00000175634.15	8499	2379.5
ENSG00000284343.1	5999	94.5
ENSG00000055332.18	3999	200.5
ENSG00000183535.9	9499	186.0
ENSG00000206654.1	16499	373.0
ENSG00000287035.1	6499	355.5
ENSG00000197301.7	26999	502.5
ENSG00000104885.18	3999	966.5
ENSG00000161860.7	5999	169.0
ENSG00000162924.14	4999	48.5
ENSG00000273077.1	4499	30.0
ENSG00000135749.19	15999	853.5
ENSG00000279541.1	12499	1555.5
ENSG00000144867.11	9499	325.5
ENSG00000125970.12	3999	172.0
ENSG00000140157.14	6999	1094.5
ENSG00000158286.13	3999	1594.0
ENSG00000141522.12	6499	208.0
ENSG00000187741.15	8999	152.0
ENSG00000104903.4	4499	166.5
ENSG00000171777.16	5999	194.0
ENSG00000255164.1	5999	195.5
ENSG00000198832.10	23999	2702.0
ENSG00000263766.5	37999	1211.0
ENSG00000269984.1	4999	124.0
ENSG00000271980.1	6999	3262.0
ENSG00000144401.14	5499	136.0
ENSG00000163904.13	13999	698.0
ENSG00000285857.1	54529	4092.5
ENSG00000272982.1	6999	198.5
ENSG00000152954.12	10999	364.0
ENSG00000103051.19	18499	554.0
ENSG00000279155.1	4999	84.5
ENSG00000137494.13	3999	330.0
ENSG00000241158.7	95499	6080.0
ENSG00000286808.1	12999	372.5
ENSG00000171217.5	4999	60.0
ENSG00000132361.17	3999	100.0
ENSG00000116005.12	8999	580.0
ENSG00000141378.14	8999	2047.0
ENSG00000164889.14	6499	1338.5
ENSG00000212175.1	8999	262.0
ENSG00000268006.1	8999	338.0
ENSG00000252061.1	19499	3404.5
ENSG00000117477.12	8999	702.5
ENSG00000233138.1	11999	371.5
ENSG00000279943.1	8499	89.5
ENSG00000196470.12	6999	1172.5
ENSG00000089737.17	5499	348.5
ENSG00000100522.10	4499	585.0
ENSG00000168872.17	5999	220.0
ENSG00000231955.1	5999	706.5
ENSG00000268041.2	5999	454.0
ENSG00000087086.15	4999	849.0
ENSG00000224901.1	5999	44.0
ENSG00000214595.11	15999	8539.0
ENSG00000233783.8	16999	1576.0
ENSG00000126456.16	10499	690.5
ENSG00000266714.9	13999	303.5
ENSG00000261216.1	20804	1117.5
ENSG00000255498.1	3999	137.5
ENSG00000261668.1	7999	527.0
ENSG00000241243.3	26499	1311.0
ENSG00000258285.1	5999	691.5
ENSG00000215375.6	3999	43.0
ENSG00000082014.16	6499	2290.0
ENSG00000155229.21	11999	1073.0
ENSG00000259715.1	3999	114.0
ENSG00000105671.12	6499	601.5
ENSG00000224468.3	6499	1651.5
ENSG00000258471.2	5999	358.0
ENSG00000139725.8	4499	272.0
ENSG00000222046.2	5499	292.5
ENSG00000164068.16	7499	998.0
ENSG00000237714.1	8499	1589.5
ENSG00000100445.17	9999	1062.0
ENSG00000261202.1	13999	514.5
ENSG00000169752.17	8999	673.0
ENSG00000187775.16	12999	296.5
ENSG00000264530.2	9499	154.5
ENSG00000166482.11	4999	258.0
ENSG00000132507.18	15499	1238.0
ENSG00000259182.5	8499	1293.5
ENSG00000268764.1	27999	1217.0
ENSG00000119729.12	7999	207.0
ENSG00000112237.13	17499	401.5
ENSG00000257433.6	16999	3133.5
ENSG00000164855.16	11499	728.0
ENSG00000160813.7	5999	635.0
ENSG00000253837.1	3999	1142.5
ENSG00000286853.1	17999	469.0
ENSG00000099889.14	27999	2347.5
ENSG00000113231.13	3999	585.5
ENSG00000162520.14	20999	2129.0
ENSG00000229105.1	6499	68.0
ENSG00000142606.16	3999	335.5
ENSG00000164742.16	5999	110.5
ENSG00000268189.2	3999	75.0
ENSG00000197798.9	5999	1470.5
ENSG00000235298.1	4499	1784.5
ENSG00000286545.1	5999	87.0
ENSG00000149929.15	18499	2217.5
ENSG00000035681.9	3999	1830.5
ENSG00000273271.1	6999	1427.5
ENSG00000268677.1	4999	1497.0
ENSG00000226800.5	10499	349.0
ENSG00000225855.7	4999	397.0
ENSG00000130876.11	7499	645.0
ENSG00000145715.14	3999	141.0
ENSG00000264573.2	11999	2441.5
ENSG00000184602.6	5499	371.5
ENSG00000078687.17	4999	323.5
ENSG00000279636.2	8999	256.0
ENSG00000238304.1	15999	227.0
ENSG00000228598.1	56055	8079.0
ENSG00000106624.11	3999	891.5
ENSG00000129255.16	10499	556.0
ENSG00000168763.16	5999	79.5
ENSG00000280143.1	9499	257.5
ENSG00000259627.1	20499	26210.0
ENSG00000202514.1	6999	87.5
ENSG00000204856.12	10999	1334.0
ENSG00000187017.17	10499	767.5
ENSG00000276259.1	5499	370.5
ENSG00000279862.1	23999	1056.0
ENSG00000083097.14	21999	1677.0
ENSG00000178802.18	4999	367.0
ENSG00000176783.15	18999	8030.5
ENSG00000157890.17	8499	2791.0
ENSG00000089723.10	13999	1370.0
ENSG00000072736.19	6999	464.0
ENSG00000120314.18	16999	1769.0
ENSG00000177370.5	9999	1733.5
ENSG00000003987.14	10999	450.0
ENSG00000281016.1	20499	338.0
ENSG00000228703.1	7999	640.5
ENSG00000164708.6	4999	1802.0
ENSG00000200714.1	14499	805.5
ENSG00000188396.3	5999	337.5
ENSG00000165972.13	5999	455.0
ENSG00000101182.15	14499	625.0
ENSG00000227751.1	24999	2419.0
ENSG00000103335.22	4499	187.5
ENSG00000061273.18	10999	3049.0
ENSG00000278880.1	85499	2852.5
ENSG00000136827.12	9999	611.5
ENSG00000008056.14	7999	637.0
ENSG00000100027.15	11999	510.0
ENSG00000006530.18	11499	1169.0
ENSG00000228201.1	6999	519.5
ENSG00000106538.10	4999	400.0
ENSG00000283103.3	4499	137.0
ENSG00000124701.5	7999	289.0
ENSG00000010361.13	11499	1863.0
ENSG00000149792.8	6999	414.5
ENSG00000075886.11	9999	863.0
ENSG00000104450.12	18999	1439.0
ENSG00000175414.7	8499	201.0
ENSG00000223254.1	12499	1737.5
ENSG00000215458.8	5499	275.5
ENSG00000149922.10	9999	2119.0
ENSG00000279029.1	14999	454.0
ENSG00000243243.5	25999	677.5
ENSG00000138081.20	3999	31.5
ENSG00000176974.20	12499	1375.0
ENSG00000100442.11	6499	307.0
ENSG00000287957.1	6999	98.0
ENSG00000200665.1	16999	267.0
ENSG00000132716.18	10499	5723.0
ENSG00000168925.11	41999	3955.5
ENSG00000200508.1	4499	35.0
ENSG00000252581.1	17499	797.5
ENSG00000164062.13	3999	51.0
ENSG00000136231.14	10999	618.0
ENSG00000147679.12	3999	260.5
ENSG00000157827.20	10999	1225.5
ENSG00000257474.5	64499	3906.0
ENSG00000168140.5	9499	264.5
ENSG00000163795.14	6999	1811.0
ENSG00000163328.13	3999	123.5
ENSG00000169919.17	7499	1202.5
ENSG00000151693.11	17499	1559.0
ENSG00000272758.6	6999	100.0
ENSG00000142669.15	4999	186.0
ENSG00000257671.1	12499	17800.0
ENSG00000124120.11	9499	2774.0
ENSG00000260277.2	7999	254.5
ENSG00000272767.1	4999	43.0
ENSG00000204130.13	7999	544.5
ENSG00000040531.14	6999	3950.0
ENSG00000273090.1	7499	1043.0
ENSG00000201900.1	30499	6595.0
ENSG00000196361.10	6499	2449.0
ENSG00000155974.12	9499	251.0
ENSG00000188613.7	41999	7181.5
ENSG00000204618.8	4499	847.0
ENSG00000074855.11	4499	959.5
ENSG00000251830.1	12999	5480.0
ENSG00000179262.10	3999	785.5
ENSG00000257270.1	7499	372.0
ENSG00000269139.2	10499	512.5
ENSG00000172059.11	4499	238.5
ENSG00000139835.13	4999	4680.0
ENSG00000266852.2	13499	1728.5
ENSG00000280435.1	5499	158.0
ENSG00000287934.1	4999	259.5
ENSG00000107736.20	35499	42164.5
ENSG00000286742.1	8499	289.0
ENSG00000271914.1	11499	816.0
ENSG00000279251.1	4499	37.0
ENSG00000131188.12	4499	4564.0
ENSG00000153558.15	6499	195.5
ENSG00000140398.13	15499	932.0
ENSG00000258890.7	16999	2168.0
ENSG00000279021.1	18999	889.0
ENSG00000228242.6	4999	199.0
ENSG00000261002.5	6499	184.5
ENSG00000197548.12	7499	536.0
ENSG00000006453.14	9999	1336.5
ENSG00000103035.11	6999	196.5
ENSG00000149927.18	8999	813.0
ENSG00000139626.16	9999	519.5
ENSG00000231533.2	3999	29.5
ENSG00000165646.14	8499	1837.0
ENSG00000176102.13	5499	264.0
ENSG00000223060.1	8499	79.0
ENSG00000273138.1	8499	347.5
ENSG00000103266.11	4999	432.0
ENSG00000253015.1	39999	7071.0
ENSG00000099625.13	13499	979.0
ENSG00000224186.8	13999	980.5
ENSG00000198791.12	6499	1053.0
ENSG00000131370.16	8999	326.5
ENSG00000177463.15	7499	134.0
ENSG00000240733.3	4499	45.0
ENSG00000228506.2	7999	182.5
ENSG00000079134.12	9999	581.0
ENSG00000270110.2	9499	212.0
ENSG00000135144.7	3999	48.0
ENSG00000129673.9	31499	1949.0
ENSG00000257839.1	51499	15349.5
ENSG00000090266.13	8999	364.0
ENSG00000204220.11	18999	6616.5
ENSG00000279707.1	4999	488.0
ENSG00000223799.1	20999	803.5
ENSG00000207199.1	21499	2602.0
ENSG00000212930.3	4999	32.0
ENSG00000285444.1	4499	66.5
ENSG00000142327.13	4999	56.5
ENSG00000236581.9	3999	142.5
ENSG00000285868.1	7499	259.0
ENSG00000204859.13	16499	1689.5
ENSG00000111728.10	4499	351.0
ENSG00000104765.16	5499	562.5
ENSG00000207020.1	28999	3799.5
ENSG00000241665.3	6999	162.0
ENSG00000274629.1	6499	126.5
ENSG00000080200.10	17999	526.0
ENSG00000254402.7	4499	234.0
ENSG00000178301.3	9499	659.5
ENSG00000100109.17	3999	152.0
ENSG00000128346.10	5999	639.5
ENSG00000259618.1	13499	465.5
ENSG00000081377.16	4499	204.0
ENSG00000204642.14	10499	126.0
ENSG00000250133.2	7999	272.0
ENSG00000262777.1	3999	57.5
ENSG00000182584.5	3999	65.5
ENSG00000275857.1	6499	312.0
ENSG00000141385.9	21499	4852.5
ENSG00000215187.11	20499	1608.0
ENSG00000204514.10	12999	775.0
ENSG00000279716.1	11499	511.0
ENSG00000148356.13	17999	9801.0
ENSG00000276096.1	4999	68.0
ENSG00000259071.1	7999	110.0
ENSG00000273611.5	3999	145.5
ENSG00000261267.1	6999	71.5
ENSG00000106246.17	5999	480.0
ENSG00000188585.9	6499	580.0
ENSG00000277481.1	23499	2811.0
ENSG00000149489.8	7999	765.0
ENSG00000170584.11	8999	3400.0
ENSG00000188242.4	12999	666.0
ENSG00000134330.18	4499	81.5
ENSG00000147121.16	3999	101.0
ENSG00000125966.10	7999	4218.0
ENSG00000148335.14	5999	517.0
ENSG00000176125.5	10999	1052.0
ENSG00000187510.9	7999	600.0
ENSG00000261759.1	5999	1762.5
ENSG00000287496.1	9499	295.5
ENSG00000265784.1	13999	1271.0
ENSG00000178852.16	8499	60.5
ENSG00000123146.20	5499	632.0
ENSG00000204511.3	11999	2794.5
ENSG00000064995.17	7499	734.5
ENSG00000272899.4	5999	78.0
ENSG00000201524.1	14999	6857.5
ENSG00000125779.22	4499	336.5
ENSG00000187325.5	25499	15599.0
ENSG00000253116.1	15999	236.5
ENSG00000229851.1	10999	518.0
ENSG00000180846.8	3999	39.5
ENSG00000025770.19	7499	527.0
ENSG00000280055.1	16499	226.5
ENSG00000131899.11	15499	6931.5
ENSG00000223960.7	7499	289.5
ENSG00000264578.1	5999	181.5
ENSG00000115677.17	4499	64.5
ENSG00000196588.16	9999	872.0
ENSG00000102978.13	11999	1233.5
ENSG00000273338.1	10999	146.0
ENSG00000232767.2	36499	2700.0
ENSG00000228237.5	5499	92.0
ENSG00000251143.1	6999	229.0
ENSG00000175130.7	6999	1554.0
ENSG00000033800.13	9999	332.0
ENSG00000163806.16	4999	72.5
ENSG00000176868.2	7499	689.5
ENSG00000091262.15	29499	1796.5
ENSG00000187642.9	8999	281.0
ENSG00000111666.11	5499	967.5
ENSG00000232530.1	17499	7709.0
ENSG00000262686.1	8499	165.0
ENSG00000169962.5	14499	1409.5
ENSG00000163291.14	9499	215.5
ENSG00000165097.15	4499	1137.5
ENSG00000260552.1	6999	623.0
ENSG00000164985.15	18499	912.0
ENSG00000224814.1	4499	1024.0
ENSG00000114450.10	6499	639.0
ENSG00000197208.6	5999	344.5
ENSG00000285632.1	13999	709.5
ENSG00000204538.4	16999	393.0
ENSG00000110446.11	12999	5690.0
ENSG00000008277.14	8499	1134.5
ENSG00000266053.2	18999	859.0
ENSG00000135127.11	15999	1129.5
ENSG00000272558.1	17499	834.0
ENSG00000166428.13	17999	5556.0
ENSG00000100239.16	4499	464.5
ENSG00000262655.4	8499	147.5
ENSG00000256083.1	3999	33.5
ENSG00000113597.18	4499	413.5
ENSG00000287959.1	10999	361.5
ENSG00000224645.1	4499	1051.5
ENSG00000207146.1	8999	168.5
ENSG00000154122.14	18999	947.0
ENSG00000287086.1	8499	456.0
ENSG00000228804.5	11999	142.5
ENSG00000106244.13	17999	3761.5
ENSG00000286599.1	26499	947.5
ENSG00000060237.17	6999	206.0
ENSG00000087152.15	4999	661.5
ENSG00000238913.1	15999	498.0
ENSG00000150938.10	12999	573.5
ENSG00000265168.1	7499	305.0
ENSG00000108255.7	16999	3654.5
ENSG00000264558.1	15499	3695.0
ENSG00000278946.1	11999	312.0
ENSG00000115947.13	4499	106.5
ENSG00000252244.1	5499	130.0
ENSG00000195401.2	4999	66.5
ENSG00000271380.1	11999	3211.0
ENSG00000172795.16	5499	540.0
ENSG00000279332.1	4499	174.0
ENSG00000257647.1	13999	441.5
ENSG00000287555.1	21999	303.5
ENSG00000171989.5	19999	1921.0
ENSG00000185000.12	8499	897.5
ENSG00000214029.5	4999	265.0
ENSG00000227627.3	5499	133.5
ENSG00000253645.1	69499	4777.5
ENSG00000242902.1	10499	1342.0
ENSG00000175602.3	8999	474.0
ENSG00000197860.10	4499	183.5
ENSG00000260755.1	4499	831.5
ENSG00000166902.5	14999	1081.0
ENSG00000100979.15	4999	1186.5
ENSG00000164164.16	6499	569.5
ENSG00000054282.16	5499	944.5
ENSG00000283612.1	5999	510.0
ENSG00000185619.18	11499	700.5
ENSG00000260814.2	6499	593.0
ENSG00000224057.1	9999	304.5
ENSG00000204323.5	5999	52.0
ENSG00000059691.12	8999	503.0
ENSG00000269427.1	3999	662.0
ENSG00000280039.1	8499	174.0
ENSG00000102007.11	4999	105.5
ENSG00000101158.14	9499	6329.5
ENSG00000185088.14	4499	168.5
ENSG00000257912.1	4499	108.0
ENSG00000252269.1	8999	114.5
ENSG00000153037.14	4999	325.0
ENSG00000248100.2	23499	702.5
ENSG00000165511.6	37716	5080.5
ENSG00000233098.9	24499	3645.0
ENSG00000251128.1	38999	997.0
ENSG00000173250.2	6999	448.0
ENSG00000253591.2	20499	515.5
ENSG00000116747.12	6999	383.0
ENSG00000134575.11	9499	358.5
ENSG00000146426.18	5999	121.0
ENSG00000146535.14	24499	2016.0
ENSG00000177700.6	9499	5999.0
ENSG00000150667.8	8499	35887.0
ENSG00000279390.1	13499	952.0
ENSG00000124098.10	3999	241.0
ENSG00000164054.15	4499	106.0
ENSG00000171055.15	17999	2217.5
ENSG00000223653.6	17499	267.0
ENSG00000280385.1	20999	1091.0
ENSG00000154920.14	3999	3325.0
ENSG00000274630.1	11999	2366.5
ENSG00000085760.14	3999	9131.5
ENSG00000089876.11	12999	787.0
ENSG00000225450.1	6999	510.0
ENSG00000288063.1	6499	383.5
ENSG00000269482.1	9499	154.0
ENSG00000283064.1	4499	2198.0
ENSG00000233056.2	23499	1242.5
ENSG00000226659.1	45499	4380.5
ENSG00000166246.14	4999	187.5
ENSG00000238711.1	10499	170.0
ENSG00000130255.13	5499	1136.0
ENSG00000187959.9	6499	180.5
ENSG00000259732.1	5999	1628.5
ENSG00000124920.13	3999	824.0
ENSG00000238410.1	19999	1396.5
ENSG00000287553.1	4999	232.0
ENSG00000260051.1	10133	733.0
ENSG00000167614.13	11499	237.0
ENSG00000186577.14	9499	2096.0
ENSG00000255443.1	30499	2041.0
ENSG00000161791.14	8499	175.0
ENSG00000161682.14	7999	5451.0
ENSG00000173914.12	5499	64.0
ENSG00000197629.5	3999	149.0
ENSG00000261386.2	5999	304.5
ENSG00000200594.1	5499	217.5
ENSG00000264044.1	8499	2292.0
ENSG00000265194.1	6499	238.0
ENSG00000286864.1	20499	546.0
ENSG00000252503.1	5499	366.5
ENSG00000141759.15	6499	336.0
ENSG00000103423.14	17499	1026.5
ENSG00000267125.2	8499	236.5
ENSG00000127588.5	9499	259.5
ENSG00000279713.1	3999	289.0
ENSG00000207440.1	7999	551.5
ENSG00000114742.14	10999	624.0
ENSG00000263272.1	4999	181.5
ENSG00000267049.1	8499	108.5
ENSG00000136936.10	6499	526.5
ENSG00000263624.1	18999	1090.5
ENSG00000277371.1	26499	646.5
ENSG00000145642.12	6999	776.5
ENSG00000280357.1	4499	949.5
ENSG00000262633.2	6999	562.0
ENSG00000132155.11	5999	425.5
ENSG00000272694.1	4499	670.5
ENSG00000101365.21	5999	1933.0
ENSG00000179151.13	13999	947.0
ENSG00000255966.1	9499	662.0
ENSG00000073169.14	11999	707.5
ENSG00000280064.1	11999	1902.5
ENSG00000108557.19	25499	775.0
ENSG00000104133.15	8999	1615.0
ENSG00000237938.5	4499	217.0
ENSG00000137288.10	12499	1537.0
ENSG00000174500.13	34499	1588.5
ENSG00000129195.16	4499	98.0
ENSG00000272088.1	3999	459.5
ENSG00000232814.2	38999	24445.0
ENSG00000091140.14	4499	837.5
ENSG00000247095.3	4999	1068.0
ENSG00000273306.1	7499	174.0
ENSG00000273188.1	5999	82.0
ENSG00000078401.7	17499	642.0
ENSG00000158578.21	4499	282.5
ENSG00000134962.7	6999	5736.5
ENSG00000177943.14	4499	2979.5
ENSG00000162909.18	70499	10409.5
ENSG00000143199.17	5499	52.0
ENSG00000251991.1	8999	1359.5
ENSG00000267205.1	3999	248.0
ENSG00000231201.1	30499	667.5
ENSG00000287809.1	5499	185.0
ENSG00000143314.12	8499	178.0
ENSG00000253106.1	12999	232.5
ENSG00000158792.16	9499	782.0
ENSG00000287581.1	213999	10687.0
ENSG00000121989.15	6499	357.5
ENSG00000132763.15	8999	5122.5
ENSG00000132612.16	8999	921.5
ENSG00000113356.12	5999	808.0
ENSG00000276691.1	31499	1187.0
ENSG00000225234.1	16499	543.5
ENSG00000286638.1	5499	71.5
ENSG00000173660.12	15499	2137.0
ENSG00000236526.1	18999	214.5
ENSG00000128564.7	7499	1772.5
ENSG00000109163.6	9499	132.5
ENSG00000226698.1	6999	300.0
ENSG00000262003.1	7499	70.5
ENSG00000231748.1	44999	4769.0
ENSG00000197111.15	6499	190.0
ENSG00000287270.1	5499	203.5
ENSG00000285803.1	8499	184.0
ENSG00000267523.1	7999	756.5
ENSG00000076067.13	19499	1391.5
ENSG00000212411.1	92999	1877.5
ENSG00000256628.3	7499	6858.5
ENSG00000247903.1	11499	637.0
ENSG00000261124.1	4999	67.0
ENSG00000279386.1	5499	308.0
ENSG00000263069.6	12999	4272.5
ENSG00000008853.16	12999	6154.5
ENSG00000226645.1	13999	1194.5
ENSG00000163755.8	8499	897.0
ENSG00000253335.1	13999	307.0
ENSG00000222460.1	21499	2045.5
ENSG00000258034.1	13499	418.0
ENSG00000231924.9	5999	72.5
ENSG00000173531.15	9999	1970.5
ENSG00000100241.21	8999	564.0
ENSG00000276189.1	3999	252.5
ENSG00000262429.1	3999	86.0
ENSG00000108950.12	12999	5664.5
ENSG00000272911.1	15999	1673.5
ENSG00000142453.11	5499	915.0
ENSG00000131238.17	31499	8956.0
ENSG00000184432.10	7999	337.0
ENSG00000172575.12	3999	125.5
ENSG00000232220.2	5499	1437.0
ENSG00000178149.17	14499	2195.0
ENSG00000090565.16	4499	90.5
ENSG00000255306.1	14499	403.0
ENSG00000224138.1	23999	1047.5
ENSG00000200351.1	7499	125.0
ENSG00000157796.18	6499	477.5
ENSG00000207383.1	5999	316.0
ENSG00000162734.12	7499	1035.5
ENSG00000108021.20	6999	3790.5
ENSG00000188277.9	4999	108.0
ENSG00000163354.15	15999	1036.5
ENSG00000184436.11	10499	1080.5
